泰格医药	同跌	东阳光	2021-12-24 10:21:00
泰格医药	同跌	东阳光	2021-12-24 10:21:57
宁德时代	同跌	比亚迪	2021-12-24 11:32:23
恩捷股份	合作	宁德时代	2021-12-24 11:45:00
广生堂	合作	药明康德	2021-12-24 11:50:00
广生堂	合作	药明康德	2021-12-24 11:56:22
广生堂	合作	药明康德	2021-12-24 11:56:55
通威股份	同跌	大全能源	2021-12-24 12:21:20
宁德时代	同跌	比亚迪	2021-12-24 12:35:21
广生堂	合作	药明康德	2021-12-24 13:05:00
中国银行	同行	招商银行	2021-12-24 14:52:09
国盾量子	合作	神州数码	2021-12-24 15:37:43
国盾量子	合作	神州数码	2021-12-24 15:38:00
国盾量子	合作	神州数码	2021-12-24 15:39:48
中国银行	同行	招商银行	2021-12-24 16:07:50
卧龙电驱	供应	金风科技	2021-12-24 16:20:00
卧龙电驱	供应	金风科技	2021-12-24 16:23:59
网宿科技	合作	奇安信	2021-12-24 16:43:13
英搏尔	供应	长城汽车	2021-12-24 17:44:39
英搏尔	供应	长城汽车	2021-12-24 17:46:00
英搏尔	供应	长城汽车	2021-12-24 17:46:22
神州泰岳	供应	中国神华	2021-12-24 18:51:34
新智认知	合作	大华股份	2021-12-24 19:54:21
中国太保	合作	陆家嘴	2021-12-24 20:25:19
中国太保	合作	陆家嘴	2021-12-24 20:26:18
舍得酒业	同行	口子窖	2021-12-25 09:25:49
中国联通	合作	五粮液	2021-12-25 15:15:00
中国联通	合作	五粮液	2021-12-25 15:19:25
新和成	合作	中国石油	2021-12-26 16:06:00
赣锋锂业	竞争	宁德时代	2021-12-27 01:50:03
中国化学	同行	东珠生态	2021-12-27 08:29:16
大北农	同行	登海种业	2021-12-27 08:37:44
大北农	同行	登海种业	2021-12-27 08:44:55
尖峰集团	同涨	北新建材	2021-12-27 09:59:35
柳药股份	同涨	益丰药房	2021-12-27 10:22:00
新奥股份	合作	中国能建	2021-12-27 11:16:48
涪陵电力	同跌	上海电力	2021-12-27 13:23:58
新筑股份	同涨	大洋电机	2021-12-27 15:24:10
亚太股份	供应	长城汽车	2021-12-27 15:54:00
亚太股份	供应	长城汽车	2021-12-27 15:54:21
亚太股份	供应	长城汽车	2021-12-27 16:02:02
广州发展	被增持	亿纬锂能	2021-12-27 16:54:08
东方航空	同行	南方航空	2021-12-27 19:38:29
德方纳米	合作	宁德时代	2021-12-27 21:45:00
中公教育	同跌	华夏幸福	2021-12-27 23:27:48
旗滨集团	同行	南玻A	2021-12-28 08:22:27
华新水泥	同行	上峰水泥	2021-12-28 08:23:28
旗滨集团	同行	南玻A	2021-12-28 08:23:28
东方航空	同行	南方航空	2021-12-28 08:34:26
东方航空	同行	南方航空	2021-12-28 08:34:56
万马股份	合作	广电网络	2021-12-28 08:55:58
大唐发电	同跌	华电国际	2021-12-28 09:38:45
大唐发电	同跌	华电国际	2021-12-28 09:41:00
美锦能源	同跌	内蒙华电	2021-12-28 09:44:00
中煤能源	同跌	兖州煤业	2021-12-28 09:48:00
西藏珠峰	同涨	天齐锂业	2021-12-28 09:58:52
康希诺	同跌	君实生物	2021-12-28 10:04:00
通威股份	合作	天合光能	2021-12-28 10:33:51
通威股份	合作	天合光能	2021-12-28 10:37:00
新开普	同涨	四川成渝	2021-12-28 11:30:00
华电国际	同跌	大唐发电	2021-12-28 12:06:31
卡倍亿	同行	贵州燃气	2021-12-28 13:46:00
卡倍亿	同行	贵州燃气	2021-12-28 13:48:32
亚士创能	供应	中国电建	2021-12-28 14:16:24
广生堂	合作	药明康德	2021-12-28 15:12:52
新筑股份	同涨	兆新股份	2021-12-28 15:28:18
新筑股份	同涨	兆新股份	2021-12-28 15:29:40
中伟股份	合作	厦门象屿	2021-12-28 15:47:26
利德曼	合作	润达医疗	2021-12-28 15:50:00
东方航空	同行	南方航空	2021-12-28 17:03:39
东方航空	同行	南方航空	2021-12-28 17:05:09
精功科技	合作	吉林化纤	2021-12-28 17:37:52
润达医疗	合作	利德曼	2021-12-28 18:07:40
润达医疗	合作	利德曼	2021-12-28 18:08:10
璞泰来	上级	东阳光	2021-12-28 18:58:16
璞泰来	上级	东阳光	2021-12-28 19:23:32
艾迪药业	合作	药石科技	2021-12-28 19:57:00
艾迪药业	合作	药石科技	2021-12-28 19:57:06
中国动力	合作	中国船舶	2021-12-28 20:27:00
长安汽车	同行	长城汽车	2021-12-29 09:35:48
宝泰隆	合作	中国石化	2021-12-29 09:42:32
恒泰艾普	同跌	洲际油气	2021-12-29 09:48:06
长安汽车	同行	长城汽车	2021-12-29 10:07:03
贝肯能源	合作	中国石油	2021-12-29 16:05:05
贝肯能源	合作	中国石油	2021-12-29 16:11:45
华电重工	合作	中国电建	2021-12-29 16:39:00
华电重工	合作	中国电建	2021-12-29 16:40:38
贵州茅台	同跌	宁德时代	2021-12-29 16:48:08
密尔克卫	合作	明阳智能	2021-12-29 16:52:36
安利股份	供应	欧派家居	2021-12-29 18:36:58
江苏国信	上级	江苏新能	2021-12-29 19:12:12
曲美家居	上级	恒星科技	2021-12-29 20:18:35
隆基股份	合作	中国石化	2021-12-29 20:31:00
德赛西威	同行	中科创达	2021-12-30 08:31:24
大唐发电	同涨	华电国际	2021-12-30 10:10:00
洛阳玻璃	同涨	福莱特	2021-12-30 10:13:00
西藏矿业	同跌	久吾高科	2021-12-30 10:27:34
洛阳玻璃	同涨	福莱特	2021-12-30 10:37:09
洛阳玻璃	同涨	福莱特	2021-12-30 10:44:16
赣锋锂业	同跌	福耀玻璃	2021-12-30 13:59:10
云铝股份	同行	神火股份	2021-12-30 14:34:46
晨鸣纸业	同涨	博汇纸业	2021-12-30 16:40:24
中国长城	上级	长城信息	2021-12-30 20:06:00
中国长城	上级	长城信息	2021-12-30 20:18:19
中国长城	上级	长城信息	2021-12-30 20:18:53
赛意信息	合作	小熊电器	2021-12-30 21:27:11
药明康德	同涨	泰格医药	2021-12-31 09:56:12
福莱特	同涨	洛阳玻璃	2021-12-31 10:02:00
福莱特	同涨	洛阳玻璃	2021-12-31 10:02:36
四川路桥	合作	比亚迪	2021-12-31 10:29:03
四川路桥	合作	比亚迪	2021-12-31 10:29:59
宁德时代	上级	时代新材	2021-12-31 11:26:02
同仁堂	同涨	华润三九	2021-12-31 11:30:00
行动教育	合作	美凯龙	2021-12-31 12:23:52
行动教育	合作	美凯龙	2021-12-31 12:24:55
行动教育	合作	美凯龙	2021-12-31 12:26:00
行动教育	合作	美凯龙	2021-12-31 12:29:28
晨鸣纸业	同涨	博汇纸业	2021-12-31 13:45:08
龙洲股份	同跌	瑞茂通	2021-12-31 14:00:00
江特电机	同涨	九安医疗	2021-12-31 16:10:19
中公教育	同跌	华夏幸福	2021-12-31 16:19:28
秀强股份	被投资	珠海港	2021-12-31 16:38:23
中信国安	纠纷	交通银行	2021-12-31 17:08:13
上海电力	被减持	长江电力	2021-12-31 17:17:00
通威股份	增持	万科A	2021-12-31 17:30:44
金风科技	被减持	三峡能源	2021-12-31 19:36:04
广生堂	合作	药明康德	2021-12-31 19:41:55
森特股份	增持	新华都	2021-12-31 21:49:08
中信证券	合作	中金公司	2022-01-02 11:04:33
陇神戎发	同涨	龙津药业	2022-01-02 13:04:26
东方证券	同行	华泰证券	2022-01-03 08:49:16
同仁堂	同涨	白云山	2022-01-03 09:38:00
同仁堂	同涨	白云山	2022-01-03 10:15:32
同仁堂	同涨	白云山	2022-01-03 10:23:40
三维股份	供应	中国电建	2022-01-03 16:17:20
三维股份	供应	中国电建	2022-01-03 16:19:00
牧原股份	合作	双汇发展	2022-01-03 16:47:00
牧原股份	合作	双汇发展	2022-01-03 16:48:26
牧原股份	合作	双汇发展	2022-01-03 16:48:54
君实生物	同跌	昭衍新药	2022-01-04 09:34:14
春雪食品	同涨	新希望	2022-01-04 10:09:00
赣锋锂业	同跌	比亚迪	2022-01-04 11:24:00
迈瑞医疗	同跌	宁德时代	2022-01-04 11:30:00
康龙化成	同跌	药明康德	2022-01-04 11:35:38
福莱特	同跌	金风科技	2022-01-04 13:46:00
福莱特	同跌	金风科技	2022-01-04 13:48:15
东方电气	同跌	金风科技	2022-01-04 14:21:26
ST康美	同涨	紫鑫药业	2022-01-04 15:28:00
金莱特	供应	金科股份	2022-01-04 16:10:07
金莱特	供应	金科股份	2022-01-04 16:20:00
石化油服	合作	中国石油	2022-01-04 16:23:33
石化油服	合作	中国石油	2022-01-04 16:24:51
石化油服	合作	中国石油	2022-01-04 16:30:06
宁波联合	被减持	中科三环	2022-01-04 16:53:31
正元智慧	合作	中国银行	2022-01-04 20:06:53
邮储银行	同行	招商银行	2022-01-05 00:54:56
邮储银行	同行	招商银行	2022-01-05 00:58:23
长城汽车	同跌	比亚迪	2022-01-05 09:45:00
长城汽车	同跌	比亚迪	2022-01-05 09:47:04
长城汽车	同跌	比亚迪	2022-01-05 09:47:07
中铝国际	同跌	中国铝业	2022-01-05 10:24:17
同仁堂	同跌	白云山	2022-01-05 10:34:37
中核钛白	同涨	惠云钛业	2022-01-05 13:49:00
建设银行	同行	邮储银行	2022-01-05 14:18:00
建设银行	同行	邮储银行	2022-01-05 14:29:15
时代电气	同跌	中船防务	2022-01-05 14:32:00
二三四五	同涨	宋都股份	2022-01-05 15:28:58
中国电信	合作	中国联通	2022-01-05 16:56:00
协和电子	合作	泛亚微透	2022-01-05 17:07:04
泸州老窖	同行	五粮液	2022-01-05 18:42:00
中金公司	合作	中信证券	2022-01-06 07:49:17
洛阳玻璃	同跌	福莱特	2022-01-06 10:14:00
浙江医药	合作	中欣氟材	2022-01-06 10:15:58
浙江医药	合作	中欣氟材	2022-01-06 10:18:09
章源钨业	同行	厦门钨业	2022-01-06 10:27:18
章源钨业	同行	厦门钨业	2022-01-06 10:29:28
日海智能	合作	波导股份	2022-01-06 11:12:21
日海智能	合作	波导股份	2022-01-06 11:12:21
日海智能	合作	波导股份	2022-01-06 11:13:00
日海智能	合作	波导股份	2022-01-06 11:13:00
海康威视	合作	中国石化	2022-01-06 11:50:34
海康威视	合作	中国石化	2022-01-06 11:50:52
中国神华	同跌	中煤能源	2022-01-06 13:27:54
中国重汽	同涨	中联重科	2022-01-06 13:35:00
东方电气	同涨	上海电气	2022-01-06 13:40:00
中国重汽	同涨	中联重科	2022-01-06 13:40:26
东方电气	同涨	上海电气	2022-01-06 13:42:54
西藏矿业	同涨	红日药业	2022-01-06 15:31:30
贵州茅台	同跌	宁德时代	2022-01-06 18:05:01
三美股份	同行	格力电器	2022-01-06 20:27:00
招商证券	增持	比亚迪	2022-01-06 23:44:33
康希诺	同涨	药明康德	2022-01-07 09:32:19
华能国际	同跌	大唐发电	2022-01-07 09:56:00
福耀玻璃	同涨	洛阳玻璃	2022-01-07 09:59:16
紫光国微	增持	攀钢钒钛	2022-01-07 10:06:57
福耀玻璃	同涨	比亚迪	2022-01-07 10:11:24
福耀玻璃	同涨	比亚迪	2022-01-07 10:11:53
泰格医药	同跌	药明康德	2022-01-07 10:37:00
泰格医药	同跌	药明康德	2022-01-07 10:38:21
中国石油	同涨	石化油服	2022-01-07 13:01:32
中国石油	同涨	石化油服	2022-01-07 13:01:52
赣锋锂业	同跌	比亚迪	2022-01-07 13:12:00
包钢股份	合作	北方稀土	2022-01-07 15:54:09
中谷物流	投资	天津港	2022-01-07 16:28:11
光环新网	合作	中国电信	2022-01-07 17:20:06
容百科技	合作	宁德时代	2022-01-07 18:40:00
容百科技	合作	宁德时代	2022-01-07 18:43:34
通业科技	合作	中国中车	2022-01-07 19:58:51
通业科技	合作	中国中车	2022-01-07 20:00:00
保利地产	同行	珠江实业	2022-01-08 16:09:00
保利地产	同行	珠江实业	2022-01-08 16:09:12
五粮液	同跌	泸州老窖	2022-01-09 10:02:29
联泓新科	同行	东方盛虹	2022-01-09 12:56:50
中国人保	同行	新华保险	2022-01-10 01:40:20
君实生物	同涨	康希诺	2022-01-10 09:41:00
君实生物	同涨	康希诺	2022-01-10 09:45:42
森特股份	同涨	北新建材	2022-01-10 09:56:10
福耀玻璃	同涨	福莱特	2022-01-10 10:34:00
君实生物	同涨	康希诺	2022-01-10 10:45:00
泽达易盛	合作	普洛药业	2022-01-10 11:02:17
贵州三力	同涨	翰宇药业	2022-01-10 11:15:00
贵州三力	同涨	翰宇药业	2022-01-10 11:17:56
比亚迪	同涨	赣锋锂业	2022-01-10 11:19:00
白云山	同涨	同仁堂	2022-01-10 13:15:30
雪人股份	同涨	京城股份	2022-01-10 13:21:00
中国人寿	投资	万达信息	2022-01-10 13:28:00
中金公司	合作	中信证券	2022-01-10 18:52:33
中国电信	供应	奇安信	2022-01-10 18:58:53
海印股份	被增持	智慧能源	2022-01-10 20:22:53
科大国创	投资	智慧能源	2022-01-10 20:29:00
